"","ID","serial_num","time","latitude","longitude","pm_raw","mq131","mq135","altitude","horizontal_speed","temp","humidity"
"832",832,"00000000776a46ca",1534276470,51.380048333,-2.392676667,8.15646734333,2.30863332748,0.83740234375,23.1,1.175,22.8,76.2
"833",833,"00000000776a46ca",1534276480,51.380018333,-2.392878333,10.4574157472,2.30728149414,0.83740234375,25,1.188,22.8,77.9
"834",834,"00000000776a46ca",1534276490,51.379973333,-2.393103333,7.46664209523,2.30626344681,0.838623046875,24,1.441,22.8,77.4
"835",835,"00000000776a46ca",1534276500,51.379935,-2.393266667,16.1257397698,2.29434013367,0.833740234375,22.6,1.266,22.8,77.8
"836",836,"00000000776a46ca",1534276510,51.379878333,-2.393526667,13.0124340213,2.28591442108,0.833740234375,22.3,1.526,22.8,77.7
"837",837,"00000000776a46ca",1534276520,51.379841667,-2.393743333,13.6770235782,2.28094816208,0.83251953125,21.5,1.52,22.7,77.6
"838",838,"00000000776a46ca",1534276530,51.379836667,-2.393941667,21.5823582883,2.28742599487,0.833740234375,21.1,1.405,22.7,78.2
"839",839,"00000000776a46ca",1534276540,51.379846667,-2.394178333,18.1953688765,2.28800773621,0.83740234375,22.5,1.276,22.8,78.1
"840",840,"00000000776a46ca",1534276550,51.379868333,-2.39435,19.4768773912,2.29186534882,0.83251953125,23.3,1.307,22.7,76.5
"841",841,"00000000776a46ca",1534276560,51.379903333,-2.394558333,11.7880975374,2.29192495346,0.828857421875,24.3,0.967,22.8,77.6
"842",842,"00000000776a46ca",1534276570,51.379945,-2.394766667,26.2433037804,2.2912478447,0.831298828125,25.3,1.605,22.7,77.4
"843",843,"00000000776a46ca",1534276580,51.379965,-2.394943333,7.30935214191,2.28882789612,0.838623046875,24.4,0.545,22.7,77.6
"844",844,"00000000776a46ca",1534276590,51.38003,-2.395216667,7.77624367919,2.28973388672,0.83740234375,25.8,1.666,22.7,77
"845",845,"00000000776a46ca",1534276600,51.380088333,-2.39544,14.1139085131,2.28702306747,0.83740234375,26.6,1.396,22.7,76.9
"846",846,"00000000776a46ca",1534276610,51.38016,-2.39565,4.65136042142,2.28720426559,0.84228515625,28.2,1.578,22.7,77
"847",847,"00000000776a46ca",1534276620,51.380245,-2.39581,10.1004631358,2.28636741638,0.83251953125,30.5,2.15,22.7,77.8
"848",848,"00000000776a46ca",1534276630,51.380303333,-2.396021667,10.5390953958,2.28369235992,0.83251953125,32.1,1.204,22.6,77.6
"849",849,"00000000776a46ca",1534276640,51.38036,-2.396211667,7.2239480162,2.28477716446,0.836181640625,31.7,0.988,22.6,77.1
"850",850,"00000000776a46ca",1534276650,51.38042,-2.396391667,13.0219892163,2.2874212265,0.83740234375,29.2,0.972,22.6,76.9
"851",851,"00000000776a46ca",1534276660,51.380488333,-2.396576667,5.98921156103,2.26946115494,0.843505859375,27.7,1.95,22.6,78.1
"852",852,"00000000776a46ca",1534276670,51.380615,-2.396701667,6.3669723859,2.25320339203,0.8447265625,27.5,1.019,22.6,79
"853",853,"00000000776a46ca",1534276680,51.380723333,-2.396833333,15.865634121,2.25605010986,0.843505859375,27.1,1.893,22.4,78.8
"854",854,"00000000776a46ca",1534276690,51.380798333,-2.396986667,8.07569649966,2.26726055145,0.841064453125,27.2,1.199,22.4,78.2
"855",855,"00000000776a46ca",1534276700,51.380905,-2.397065,20.0135742882,2.28487730026,0.83740234375,24.9,2.351,22.4,79.4
"856",856,"00000000776a46ca",1534276710,51.380998333,-2.397183333,12.7072473343,2.29593038559,0.83984375,23,1.204,22.3,79.1
"857",857,"00000000776a46ca",1534276720,51.381066667,-2.397358333,7.93598908457,2.32142210007,0.845947265625,23.5,1.008,22.3,80.6
"858",858,"00000000776a46ca",1534276730,51.381153333,-2.397543333,19.0079309532,2.30980396271,0.8349609375,24.1,1.449,22.3,81.3
"859",859,"00000000776a46ca",1534276740,51.381225,-2.397656667,12.6600652092,2.3113155365,0.88623046875,23,1.914,22.3,81.3
"860",860,"00000000776a46ca",1534276750,51.381305,-2.397793333,1.84241202536,2.33781814575,0.92041015625,23.1,0.936,22.2,82.2
"861",861,"00000000776a46ca",1534276760,51.381383333,-2.397956667,8.56471854269,2.32864141464,0.90087890625,23.9,1.085,22.2,82.2
"862",862,"00000000776a46ca",1534276770,51.381396667,-2.398108333,6.4633081506,2.32644796371,0.899658203125,26.7,1.77,22.2,81.3
"863",863,"00000000776a46ca",1534276780,51.381345,-2.398266667,7.86964574853,2.33180761337,0.89599609375,25.5,0.89,22.2,80.8
"864",864,"00000000776a46ca",1534276790,51.38144,-2.39814,18.1187385161,2.32263565063,0.89111328125,29.4,1.512,22.2,83.1
"865",865,"00000000776a46ca",1534276800,51.381456667,-2.397965,19.3651035301,2.3134970665,0.887451171875,32.4,0.72,22.1,82.9
"866",866,"00000000776a46ca",1534276810,51.381415,-2.397755,19.3661773957,2.35355615616,0.888671875,33.9,1.392,22.2,82.8
"867",867,"00000000776a46ca",1534276820,51.38133,-2.397561667,12.3026005688,2.33657598495,0.88134765625,30.1,1.286,22.2,83.7
"868",868,"00000000776a46ca",1534276830,51.381258333,-2.397443333,8.54770492743,2.33252286911,0.87646484375,29.6,0.216,22.2,83.4
"869",869,"00000000776a46ca",1534276840,51.381166667,-2.397291667,5.46170684363,2.32733488083,0.87158203125,32.7,0.622,22.2,81.8
"870",870,"00000000776a46ca",1534276850,51.38107,-2.397081667,11.4286346821,2.3276424408,0.872802734375,28.1,1.559,22.2,84
"871",871,"00000000776a46ca",1534276860,51.380966667,-2.396913333,11.8164730302,2.32439756393,0.872802734375,28,1.909,22.3,83.7
"872",872,"00000000776a46ca",1534276870,51.380875,-2.396743333,11.5130836202,2.31691122055,0.8642578125,28.4,1.24,22.3,80.5
"873",873,"00000000776a46ca",1534276880,51.380771667,-2.396625,8.759364384,2.30697870255,0.867919921875,32.6,0.568,22.3,81.9
"874",874,"00000000776a46ca",1534276890,51.380665,-2.396473333,13.0211189865,2.29667186737,0.8642578125,32.1,1.943,22.3,81.3
"875",875,"00000000776a46ca",1534276900,51.380541667,-2.396376667,9.44243324614,2.30875492096,0.865478515625,30.4,1.666,22.3,79.9
"876",876,"00000000776a46ca",1534276910,51.38043,-2.396223333,8.71920393051,2.33161687851,0.865478515625,30.7,0.891,22.3,81.1
"877",877,"00000000776a46ca",1534276920,51.380353333,-2.396051667,19.2278294823,2.33173370361,0.869140625,38,1.348,22.4,81.7
"878",878,"00000000776a46ca",1534276930,51.380263333,-2.395881667,10.9265635823,2.31032133102,0.860595703125,43.8,2.228,22.3,80.1
"879",879,"00000000776a46ca",1534276940,51.38021,-2.395665,15.5401220191,2.29928255081,0.859375,47.8,2.413,22.3,81
"880",880,"00000000776a46ca",1534276950,51.380173333,-2.39545,9.17870449647,2.29042291641,0.850830078125,44.5,1.224,22.3,81.1
"881",881,"00000000776a46ca",1534276960,51.380095,-2.395296667,17.7640268682,2.28699445724,0.855712890625,43.1,0.057,22.2,79.9
"882",882,"00000000776a46ca",1534276970,51.380038333,-2.395053333,15.1375733646,2.28861093521,0.855712890625,36.4,1.681,22.3,80.2
"883",883,"00000000776a46ca",1534276980,51.380005,-2.394863333,10.7390360739,2.30299949646,0.85693359375,30.8,1.368,22.2,81.3
"884",884,"00000000776a46ca",1534276990,51.379953333,-2.394676667,6.11186689521,2.3060798645,0.850830078125,33,1.163,22.3,83.7
"885",885,"00000000776a46ca",1534277000,51.379931667,-2.394515,3.99170685588,2.31876373291,0.85205078125,33.2,0.705,22.3,82
"886",886,"00000000776a46ca",1534277010,51.379918333,-2.394361667,16.8897180336,2.31853723526,0.848388671875,31.9,1.008,22.4,81.3
"887",887,"00000000776a46ca",1534277020,51.379873333,-2.394008333,18.5144396196,2.32304811478,0.849609375,29.5,2.328,22.4,81.6
"888",888,"00000000776a46ca",1534277030,51.379856667,-2.393773333,12.1974506041,2.32426643372,0.845947265625,28.8,1.741,22.5,82.3
"889",889,"00000000776a46ca",1534277040,51.379848333,-2.393578333,23.5418118087,2.33695983887,0.8447265625,27.1,1.343,22.5,81.9
"890",890,"00000000776a46ca",1534277050,51.37987,-2.393301667,11.6095664223,2.34390735626,0.849609375,22.6,1.59,22.5,80.4
"891",891,"00000000776a46ca",1534277060,51.379901667,-2.393086667,16.1171579033,2.35121965408,0.849609375,18.4,1.338,22.5,79.8
"892",892,"00000000776a46ca",1534277070,51.379968333,-2.392925,7.44358631162,2.35325813293,0.843505859375,15.7,1.127,22.6,81.5
"893",893,"00000000776a46ca",1534277080,51.380023333,-2.39271,9.56137143717,2.34352111816,0.838623046875,19.5,1.029,22.6,79
"894",894,"00000000776a46ca",1534277090,51.38006,-2.392526667,6.7788786603,2.35199928284,0.84228515625,21.1,1.456,22.6,79.4
"895",895,"00000000776a46ca",1534277100,51.380058333,-2.39234,14.2571258993,2.36313819885,0.848388671875,23,0.334,22.6,79.7
"896",896,"00000000776a46ca",1534277110,51.380086667,-2.392198333,8.4515900347,2.36742973328,0.8447265625,24,1.061,22.6,78.9
"897",897,"00000000776a46ca",1534277120,51.380075,-2.391965,9.88337505859,2.37891197205,0.848388671875,24.3,1.75,22.6,78.7
"898",898,"00000000776a46ca",1534277130,51.380061667,-2.391723333,13.6730208405,2.38463163376,0.84716796875,23.4,2.121,22.6,80.4
"899",899,"00000000776a46ca",1534277140,51.380078333,-2.391566667,5.71875794959,2.37936496735,0.843505859375,27.1,0.525,22.6,80.6
"900",900,"00000000776a46ca",1534277150,51.380108333,-2.391393333,11.309834933,2.3886179924,0.848388671875,27.2,1.157,22.6,79.6
"901",901,"00000000776a46ca",1534277160,51.380103333,-2.391155,12.9946469956,2.39543199539,0.848388671875,26,1.255,22.6,80.6
"902",902,"00000000776a46ca",1534277170,51.380131667,-2.390883333,10.4615830043,2.39965438843,0.845947265625,22.9,0.947,22.6,81.7
"903",903,"00000000776a46ca",1534277180,51.380138333,-2.390893333,13.2831851788,2.38526582718,0.843505859375,26.1,1.392,22.6,81.4
"904",904,"00000000776a46ca",1534277190,51.380108333,-2.391056667,6.62160647623,2.35944986343,0.838623046875,27.2,1.329,22.6,81.7
"905",905,"00000000776a46ca",1534277200,51.380086667,-2.39123,0.806053944493,2.34959125519,0.83984375,29.5,0.972,22.7,78.3
"906",906,"00000000776a46ca",1534277210,51.380058333,-2.391433333,10.8199326804,2.33505725861,0.838623046875,30.3,0.905,22.6,79.9
"907",907,"00000000776a46ca",1534277220,51.380043333,-2.391663333,10.8958773561,2.32548236847,0.838623046875,29.3,0.993,22.6,78.3
"908",908,"00000000776a46ca",1534277230,51.380058333,-2.39186,8.4718105197,2.32082366943,0.836181640625,29.2,1.322,22.6,78.1
"909",909,"00000000776a46ca",1534277240,51.380058333,-2.392018333,8.60746073274,2.3132109642,0.83984375,27.1,0.916,22.6,79
"910",910,"00000000776a46ca",1534277250,51.380063333,-2.392253333,12.6789370634,2.33864307404,0.84716796875,25.8,1.06,22.6,79.9
"911",911,"00000000776a46ca",1534277260,51.380063333,-2.392523333,6.76795217802,2.35693454742,0.83984375,27.1,1.101,22.7,80
"912",912,"00000000776a46ca",1534277270,51.380063333,-2.392693333,11.0905403222,2.38911151886,0.87646484375,28.6,0.875,22.7,79.3
"913",913,"00000000776a46ca",1534277280,51.380041667,-2.392883333,13.6927758847,2.42251873016,0.882568359375,29.2,2.14,22.7,79.5
"914",914,"00000000776a46ca",1534277290,51.379973333,-2.39311,14.0365517894,2.41533994675,0.8740234375,26.4,1.972,22.7,78.4
"915",915,"00000000776a46ca",1534277300,51.379915,-2.393305,8.8520671505,2.40904092789,0.87646484375,24.9,1.892,22.6,79.3
"916",916,"00000000776a46ca",1534277310,51.379856667,-2.393476667,14.2101502626,2.40544080734,0.877685546875,26.5,0.942,22.7,78.3
"917",917,"00000000776a46ca",1534277320,51.379803333,-2.393678333,7.06591350046,2.38260507584,0.872802734375,29,1.559,22.6,80
"918",918,"00000000776a46ca",1534277330,51.37981,-2.3939,7.5222941634,2.36251354218,0.85693359375,32.6,0.818,22.6,78.8
"919",919,"00000000776a46ca",1534277340,51.379808333,-2.394118333,10.012701378,2.3380947113,0.859375,34.3,1.332,22.6,79.4
"920",920,"00000000776a46ca",1534277350,51.379823333,-2.394343333,8.08147263156,2.33892440796,0.86181640625,34.3,1.332,22.5,79.8
"921",921,"00000000776a46ca",1534277360,51.379881667,-2.394545,18.7142723069,2.32729911804,0.8642578125,30.9,1.142,22.5,80
"922",922,"00000000776a46ca",1534277370,51.379913333,-2.39478,17.3496711476,2.33323574066,0.869140625,31.2,1.52,22.5,80
"923",923,"00000000776a46ca",1534277380,51.379941667,-2.395013333,2.76237023737,2.3247051239,0.86669921875,29.4,1.892,22.6,81.5
"924",924,"00000000776a46ca",1534277400,51.380055,-2.395445,22.8889681521,2.30699777603,0.863037109375,30.1,1.892,22.5,80.6
"925",925,"00000000776a46ca",1534277420,51.38019,-2.395786667,45.7113265598,2.30818748474,0.877685546875,28.5,1.771,22.4,80.7
"926",926,"00000000776a46ca",1534277430,51.380266667,-2.395938333,45.7113265598,2.34267234802,0.9033203125,26.6,1.209,22.4,80.7
"927",927,"00000000776a46ca",1534277440,51.380336667,-2.396136667,4.62001086397,2.33966827393,0.904541015625,29.6,0.71,22.3,81.6
"928",928,"00000000776a46ca",1534277450,51.3804,-2.396293333,56.7141230447,2.34400987625,0.91552734375,31.1,0.885,22.4,80.9
"929",929,"00000000776a46ca",1534277460,51.380516667,-2.396446667,10.969268232,2.33345508575,0.90576171875,29,1.286,22.3,81.5
"930",930,"00000000776a46ca",1534277470,51.380641667,-2.3966,11.8535949327,2.32724189758,0.897216796875,24.3,0.895,22.3,81.6
"931",931,"00000000776a46ca",1534277480,51.380788333,-2.396748333,15.909288011,2.32205867767,0.8984375,22.6,1.473,22.3,81.6
"932",932,"00000000776a46ca",1534277490,51.380851667,-2.39696,14.9019155235,2.32106685638,0.8984375,21.6,1.449,22.3,82.2
"933",933,"00000000776a46ca",1534277500,51.380963333,-2.397023333,26.5731032476,2.32490539551,0.89599609375,23.4,1.173,22.3,82.1
"934",934,"00000000776a46ca",1534277510,51.38105,-2.397153333,11.5560066559,2.30783224106,0.89111328125,21.9,1.132,22.3,82.3
"935",935,"00000000776a46ca",1534277520,51.381133333,-2.3973,7.30282014124,2.2957611084,0.889892578125,23,1.266,22.2,80.4
"936",936,"00000000776a46ca",1534277530,51.381233333,-2.39744,9.62761098522,2.29843139648,0.88623046875,24.5,1.065,22.2,81.9
"937",937,"00000000776a46ca",1534277540,51.381318333,-2.397578333,30.2601615204,2.30088472366,0.888671875,26.7,1.091,22.2,83
"938",938,"00000000776a46ca",1534277550,51.38138,-2.397768333,8.85848217311,2.30192184448,0.88623046875,25.9,1.065,22.2,83.4
"939",939,"00000000776a46ca",1534277560,51.381448333,-2.397915,11.3373364191,2.30382680893,0.880126953125,26.7,1.121,22.2,81.7
"940",940,"00000000776a46ca",1534277570,51.381393333,-2.398125,12.3449534701,2.31659173965,0.8837890625,27.7,1.096,22.2,82.3
"941",941,"00000000776a46ca",1534277580,51.381366667,-2.398168333,21.2817105671,2.31828451157,0.89111328125,26.8,1.116,22.3,84.8
"942",942,"00000000776a46ca",1534277590,51.381435,-2.398016667,20.4210396527,2.32471227646,0.8837890625,23.7,1.394,22.3,84
"943",943,"00000000776a46ca",1534277600,51.381413333,-2.397855,7.85593048551,2.33862161636,0.88134765625,24.1,1.24,22.3,82.6
"944",944,"00000000776a46ca",1534277610,51.38135,-2.39765,9.17393504663,2.34725236893,0.882568359375,25,1.188,22.3,81.7
"945",945,"00000000776a46ca",1534277620,51.38127,-2.397508333,15.0867041843,2.36034154892,0.887451171875,24.9,1.87,22.3,82.9
"946",946,"00000000776a46ca",1534277630,51.381176667,-2.397355,15.2285198279,2.37410306931,0.87890625,25,0.777,22.4,81.9
"947",947,"00000000776a46ca",1534277640,51.381093333,-2.397215,9.61643400347,2.39024877548,0.875244140625,28.1,1.235,22.4,82
"948",948,"00000000776a46ca",1534277650,51.381,-2.397015,6.23040735651,2.40424394608,0.880126953125,25.8,0.849,22.4,82.5
"949",949,"00000000776a46ca",1534277660,51.380915,-2.396926667,15.066283836,2.42565393448,0.888671875,24.1,1.523,22.4,82.8
"950",950,"00000000776a46ca",1534277670,51.380891667,-2.39689,11.3480628064,2.44188547134,0.89111328125,25.5,1.163,22.4,83.7
"951",951,"00000000776a46ca",1534277680,51.380808333,-2.396738333,5.99823483448,2.43772268295,0.887451171875,29.2,1.132,22.5,83.6
"952",952,"00000000776a46ca",1534277690,51.3807,-2.396625,7.08859225299,2.42160320282,0.885009765625,32.4,1.456,22.4,82.7
"953",953,"00000000776a46ca",1534277700,51.380591667,-2.396513333,16.3783091172,2.42697954178,0.89599609375,33.8,1.396,22.5,81
"954",954,"00000000776a46ca",1534277710,51.380486667,-2.396386667,11.0787276409,2.43278741837,0.908203125,35.4,1.449,22.5,81.3
"955",955,"00000000776a46ca",1534277720,51.380405,-2.396233333,12.7964216904,2.44758605957,0.92529296875,39.3,1.147,22.5,83.7
"956",956,"00000000776a46ca",1534277730,51.380333333,-2.396051667,7.02009064694,2.45855569839,0.927734375,47.9,1.255,22.5,82.8
"957",957,"00000000776a46ca",1534277740,51.380253333,-2.395871667,8.91740980031,2.44999170303,0.926513671875,49.7,1.533,22.5,83.2
"958",958,"00000000776a46ca",1534277750,51.380218333,-2.39568,6.90619855608,2.44066476822,0.919189453125,46.3,1.147,22.5,80.9
"959",959,"00000000776a46ca",1534277760,51.38012,-2.395441667,5.88785346112,2.43614912033,0.911865234375,42.6,1.523,22.5,81.6
"960",960,"00000000776a46ca",1534277770,51.380046667,-2.395221667,15.6275197792,2.43004560471,0.908203125,39.6,1.209,22.6,81.6
"961",961,"00000000776a46ca",1534277780,51.37999,-2.395008333,13.010797691,2.43910074234,0.9375,39,1.672,22.6,82
"962",962,"00000000776a46ca",1534277790,51.37996,-2.394821667,6.93241564952,2.45794534683,0.9375,38.9,1.708,22.6,81.4
"963",963,"00000000776a46ca",1534277800,51.379936667,-2.39462,10.7376398085,2.45877504349,0.941162109375,36,1.461,22.6,81.4
"964",964,"00000000776a46ca",1534277810,51.379915,-2.394415,6.78502010743,2.46230840683,0.933837890625,32.2,1.559,22.6,83.1
"965",965,"00000000776a46ca",1534277820,51.379898333,-2.39423,27.6177291635,2.45990753174,0.928955078125,31.8,1.394,22.7,84.8
"966",966,"00000000776a46ca",1534277830,51.379888333,-2.39401,0,2.44548797607,0.919189453125,27.8,1.163,22.7,88
"967",967,"00000000776a46ca",1534277840,51.379885,-2.393786667,30.7885348558,2.44177818298,0.911865234375,31.4,1.461,22.7,85.3
"968",968,"00000000776a46ca",1534277850,51.37987,-2.393526667,6.32520363438,2.44158983231,0.91064453125,28.3,1.806,22.8,85.9
"969",969,"00000000776a46ca",1534277860,51.379881667,-2.393233333,6.5081100966,2.43001699448,0.914306640625,24.1,1.451,22.8,82.5
"970",970,"00000000776a46ca",1534277870,51.379936667,-2.393026667,7.36481171912,2.43471860886,0.91796875,22.1,1.379,22.8,83.4
"971",971,"00000000776a46ca",1534277880,51.38001,-2.392895,18.2877874047,2.42175340652,0.909423828125,21,1.075,22.9,85.9
"972",972,"00000000776a46ca",1534277890,51.380036667,-2.39285,16.9507173995,2.4119591713,0.902099609375,21.1,1.147,23,81.5
"973",973,"00000000776a46ca",1534277900,51.380038333,-2.39261,14.6078742134,2.41245031357,0.91552734375,21.7,1.037,23,81.5
"974",974,"00000000776a46ca",1534277910,51.380105,-2.392468333,11.3249224818,2.41149663925,0.91064453125,23,1.29,23,80.7
"975",975,"00000000776a46ca",1534277920,51.380101667,-2.392343333,8.57825360297,2.4045753479,0.9130859375,25,0.875,23.1,81.6
"976",976,"00000000776a46ca",1534277930,51.380113333,-2.39222,8.44663445153,2.39435195923,0.91064453125,27.1,0.9,23.1,77.5
"977",977,"00000000776a46ca",1534277940,51.380095,-2.392011667,18.667235243,2.39871025085,0.91552734375,27.4,0.679,23.1,77.1
"978",978,"00000000776a46ca",1534277950,51.380085,-2.391768333,11.4911395703,2.4026799202,0.914306640625,28.4,0.586,23.1,77.4
"979",979,"00000000776a46ca",1534277960,51.380101667,-2.391546667,14.9016627186,2.40555286407,0.9228515625,32.1,1.286,23.2,77.4
"980",980,"00000000776a46ca",1534277970,51.380115,-2.391261667,46.3172605409,2.40351200104,0.921630859375,31.6,2.097,23.2,77.4
"981",981,"00000000776a46ca",1534277980,51.380108333,-2.390993333,21.6138351961,2.39882469177,0.91796875,27.3,1.78,23.2,75.5
"982",982,"00000000776a46ca",1534277990,51.38015,-2.390821667,17.3269305435,2.39974737167,0.916748046875,28.3,0.962,23.2,77.2
"983",983,"00000000776a46ca",1534278000,51.380156667,-2.390798333,20.6766380217,2.43811368942,0.91796875,29.2,0,23.3,77
"984",984,"00000000776a46ca",1534278010,51.380158333,-2.390891667,13.3695715307,2.47284650803,0.919189453125,30.9,0.777,23.4,76.6
"985",985,"00000000776a46ca",1534278020,51.380135,-2.391051667,10.1346249366,2.496778965,0.92041015625,30.9,1.003,23.4,76.2
"986",986,"00000000776a46ca",1534278030,51.38009,-2.391231667,24.3185729625,2.47969865799,0.914306640625,30.9,0.864,23.4,75.4
"987",987,"00000000776a46ca",1534278040,51.380055,-2.391465,13.5257024479,2.47284889221,0.936279296875,32.5,0.962,23.4,75.1
"988",988,"00000000776a46ca",1534278050,51.380031667,-2.391708333,16.9543202216,2.47537136078,0.94482421875,33.2,0.839,23.5,74.9
"989",989,"00000000776a46ca",1534278060,51.380056667,-2.391916667,17.7968943031,2.45684146881,0.94970703125,32.9,1.082,23.5,74.5
"990",990,"00000000776a46ca",1534278070,51.380071667,-2.392066667,21.0711627698,2.44945049286,0.94482421875,32.7,1.29,23.5,74
"991",991,"00000000776a46ca",1534278080,51.38007,-2.392251667,9.4803846103,2.43153333664,0.943603515625,31,1.245,23.5,76.2
"992",992,"00000000776a46ca",1534278090,51.380053333,-2.392525,7.96544871397,2.42220878601,0.947265625,31.5,0.736,23.5,74.4
"993",993,"00000000776a46ca",1534278100,51.380041667,-2.392725,11.6588911174,2.41894006729,0.943603515625,31.3,1.296,23.5,73.4
"994",994,"00000000776a46ca",1534278110,51.38004,-2.39292,10.5788409628,2.43372678757,0.9716796875,32.7,0.216,23.5,73.8
"995",995,"00000000776a46ca",1534278120,51.379966667,-2.393145,13.6843286736,2.4608874321,1.015625,23.4,3.22,23.5,74.4
"996",996,"00000000776a46ca",1534278130,51.3799,-2.393366667,15.6231932721,2.43663549423,0.98876953125,18.1,1.377,23.5,74
"997",997,"00000000776a46ca",1534278140,51.379826667,-2.39358,21.3147861274,2.43282794952,1.0009765625,19.9,1.999,23.4,73.6
"998",998,"00000000776a46ca",1534278150,51.379815,-2.39384,17.2715042322,2.42132663727,0.99609375,24.3,2.387,23.4,73.1
"999",999,"00000000776a46ca",1534278160,51.379806667,-2.39407,4.15540194263,2.40342855453,0.970458984375,28.4,0.833,23.4,75.4
"1000",1000,"00000000776a46ca",1534278170,51.379818333,-2.39423,19.228042165,2.38774776459,0.965576171875,30.2,0.977,23.4,75.3
"1001",1001,"00000000776a46ca",1534278180,51.379841667,-2.394425,23.216647594,2.37939119339,0.963134765625,30.5,1.194,23.3,74.9
"1002",1002,"00000000776a46ca",1534278190,51.379878333,-2.394626667,11.1428326758,2.37948656082,0.950927734375,31.2,1.055,23.3,75.2
"1003",1003,"00000000776a46ca",1534278200,51.379911667,-2.394883333,19.4772436656,2.36232995987,0.946044921875,30.5,1.938,23.3,75
"1004",1004,"00000000776a46ca",1534278210,51.379965,-2.395126667,12.6584785962,2.35082149506,0.936279296875,30.4,2.161,23.2,75.3
"1005",1005,"00000000776a46ca",1534278220,51.380028333,-2.395338333,11.9158162301,2.34502077103,0.933837890625,31.8,2.161,23.2,74.9
"1006",1006,"00000000776a46ca",1534278230,51.38008,-2.395548333,14.9068630699,2.33970880508,0.933837890625,32.9,1.548,23.2,76
"1007",1007,"00000000776a46ca",1534278240,51.380181667,-2.395736667,10.1569911535,2.33365535736,0.93505859375,27.4,1.178,23.1,75.9
"1008",1008,"00000000776a46ca",1534278250,51.38028,-2.395945,6.73696581103,2.3301410675,0.928955078125,27.5,1.183,23,76.2
"1009",1009,"00000000776a46ca",1534278260,51.380336667,-2.396153333,40.5246738257,2.32986450195,0.931396484375,29.5,1.137,23,76.1
"1010",1010,"00000000776a46ca",1534278270,51.380426667,-2.396326667,8.15758613596,2.31673240662,0.92529296875,29.1,1.008,23,76.8
"1011",1011,"00000000776a46ca",1534278280,51.380558333,-2.396483333,10.0474997704,2.30767011642,0.919189453125,24.8,1.856,22.9,76.2
"1012",1012,"00000000776a46ca",1534278290,51.380651667,-2.396635,12.0807929947,2.30407476425,0.919189453125,24.5,1.473,22.8,76.3
"1013",1013,"00000000776a46ca",1534278300,51.380775,-2.39674,25.91745946,2.30946302414,0.92529296875,24.6,1.681,22.8,78.3
"1014",1014,"00000000776a46ca",1534278310,51.38084,-2.39691,10.2657919701,2.30687379837,0.919189453125,24.6,1.286,22.7,77.5
"1015",1015,"00000000776a46ca",1534278320,51.380935,-2.397045,12.100128794,2.30636119843,0.911865234375,25.3,1.302,22.7,77.8
"1016",1016,"00000000776a46ca",1534278330,51.381038333,-2.39718,5.46722177325,2.30612277985,0.916748046875,26.9,1.049,22.7,77.5
"1017",1017,"00000000776a46ca",1534278340,51.38111,-2.397333333,13.5721143444,2.30893135071,0.914306640625,26.6,0.129,22.7,79.4
"1018",1018,"00000000776a46ca",1534278350,51.381201667,-2.397491667,12.5828472211,2.30223417282,0.909423828125,26.2,1.461,22.7,80.1
"1019",1019,"00000000776a46ca",1534278360,51.381288333,-2.397683333,17.2016846702,2.29812860489,0.91552734375,24.8,0.772,22.6,79.1
"1020",1020,"00000000776a46ca",1534278370,51.381368333,-2.397903333,20.0371619258,2.29615211487,0.911865234375,24.4,1.396,22.7,78.6
"1021",1021,"00000000776a46ca",1534278380,51.3814,-2.39801,14.0363547048,2.30346918106,0.9130859375,26.3,1.019,22.6,80
"1022",1022,"00000000776a46ca",1534278390,51.381335,-2.398176667,17.0265289489,2.30768680573,0.91064453125,28.9,0.804,22.6,79.9
"1023",1023,"00000000776a46ca",1534278400,51.381405,-2.398045,13.6121063065,2.31691122055,0.91064453125,28.4,1.693,22.6,80
"1024",1024,"00000000776a46ca",1534278410,51.381418333,-2.39783,6.05736742682,2.32854127884,0.916748046875,28.6,1.87,22.6,80.5
"1025",1025,"00000000776a46ca",1534278420,51.381355,-2.397663333,17.0482358228,2.33487844467,0.908203125,30,0.911,22.6,79.2
"1026",1026,"00000000776a46ca",1534278430,51.381283333,-2.397508333,9.73990476122,2.33673095703,0.90576171875,27.2,0.983,22.6,80.3
"1027",1027,"00000000776a46ca",1534278440,51.381181667,-2.397353333,25.5839899444,2.33888626099,0.908203125,28.7,1.666,22.7,79
"1028",1028,"00000000776a46ca",1534278450,51.381096667,-2.397138333,7.50987340861,2.33653783798,0.9033203125,27.5,2.265,22.6,80.4
"1029",1029,"00000000776a46ca",1534278460,51.380998333,-2.396943333,8.46900960957,2.3378944397,0.906982421875,28,1.312,22.6,80.9
"1030",1030,"00000000776a46ca",1534278470,51.380901667,-2.396818333,23.7521793624,2.33317375183,0.8984375,32.6,1.574,22.6,81.6
"1031",1031,"00000000776a46ca",1534278480,51.380796667,-2.396635,13.2297277431,2.33368635178,0.899658203125,34,0.952,22.6,80.9
"1032",1032,"00000000776a46ca",1534278490,51.380688333,-2.396463333,9.45670802257,2.33612060547,0.902099609375,35,0.777,22.6,81.1
"1033",1033,"00000000776a46ca",1534278500,51.380561667,-2.396373333,11.9076065297,2.34446048737,0.904541015625,36.5,0.962,22.6,79.8
